[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	12/31/2019 5:08:35 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_12	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:52:31 PM	1	5	NPOC	10.92	3.627	NPOC:3.668mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:57:28 PM	1	1	NPOC	8.308	2.760	NPOC:3.722mg/L	1	80	
Unknown	NPOC	NPOC_13	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:59:44 PM	1	2	NPOC	10.78	3.581	NPOC:3.722mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:02:09 PM	1	3	NPOC	11.24	3.734	NPOC:3.722mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:04:36 PM	1	4	NPOC	11.60	3.853	NPOC:3.722mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:06:55 PM	1	5	NPOC	9.881	3.282	NPOC:3.722mg/L	1	80	
Unknown	NPOC	NPOC_14	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:11:56 PM	1	1	NPOC	10.73	3.564	NPOC:4.297mg/L	1	80	
Unknown	NPOC	NPOC_14	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:14:21 PM	1	2	NPOC	12.86	4.272	NPOC:4.297mg/L	0	80	
Unknown	NPOC	NPOC_14	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:16:42 PM	1	3	NPOC	12.92	4.292	NPOC:4.297mg/L	0	80	
Unknown	NPOC	NPOC_14	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:19:06 PM	1	4	NPOC	13.03	4.328	NPOC:4.297mg/L	0	80	
Unknown	NPOC	NPOC_15	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:24:13 PM	1	1	NPOC	12.54	4.165	NPOC:5.346mg/L	1	80	
Unknown	NPOC	NPOC_15	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:26:43 PM	1	2	NPOC	16.00	5.315	NPOC:5.346mg/L	0	80	
Unknown	NPOC	NPOC_15	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:29:10 PM	1	3	NPOC	16.36	5.434	NPOC:5.346mg/L	0	80	
Unknown	NPOC	NPOC_15	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 8:31:37 PM	1	4	NPOC	15.92	5.288	NPOC:5.346mg/L	0	80	
