Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled,fillStage_cm,analysis,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA,Site,metal_parameters
4,Total Sodium (Na),mg/L,NA,200,NA,WEEKSOUT,1.55,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Sodium (Na)
4,Total Sodium (Na),mg/L,NA,200,NA,TUNNEL,1.77,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,0.041,6.557,5.383,NaN,30.096400000000003,0.9997245947666584,4.134279360372763,-9.268082282680822,wet,7.317383904692439,7.317383904692439,TUNNEL,Total Sodium (Na)
4,Total Sodium (Na),mg/L,NA,200,NA,LEECHHEAD,1.52,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,0.339,11.32,9.147,NaN,27.138599999999997,1.0000763028061175,4.3293913470842105,-0.9922319323068387,wet,4.653395061728395,4.653395061728395,LEECHHEAD,Total Sodium (Na)
4,Total Sodium (Na),mg/L,NA,200,NA,CRAGGCREEK,1.36,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,0.01,6.101,4.983,NaN,23.56885,0.9993439892354439,3.9800812347684804,11.591228070175438,wet,7.689673735725939,7.689673735725939,CRAGGCREEK,Total Sodium (Na)
4,Total Sodium (Na),mg/L,NA,200,NA,CHRISCREEK,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Sodium (Na)
4,Total Sulphur (S),mg/L,NA,NA,NA,WESTLEECH,NA,2.698,Grab,Grab,2018-12-06T21:30:00Z,25,DOC,0.026,6.273,5.187,NaN,30.453200000000002,0.9997826311631239,4.19360389696344,-3.4840079252759697,wet,11.287323943661972,11.287323943661972,WESTLEECH,Total Sulphur (S)
4,Total Sulphur (S),mg/L,NA,NA,NA,WEEKSOUT,NA,8.753,Grab,Grab,2018-12-07T20:15:00Z,50,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Sulphur (S)
4,Total Sulphur (S),mg/L,NA,NA,NA,TUNNEL,NA,4.113,Grab,Grab,2018-12-06T18:00:00Z,16,DOC,0.041,6.557,5.383,NaN,30.096400000000003,0.9997245947666584,4.134279360372763,-9.268082282680822,wet,7.317383904692439,7.317383904692439,TUNNEL,Total Sulphur (S)
4,Total Sulphur (S),mg/L,NA,NA,NA,LEECHHEAD,NA,5.832,Grab,Grab,2018-12-07T18:30:00Z,109,DOC,0.339,11.32,9.147,NaN,27.138599999999997,1.0000763028061175,4.3293913470842105,-0.9922319323068387,wet,4.653395061728395,4.653395061728395,LEECHHEAD,Total Sulphur (S)
4,Total Sulphur (S),mg/L,NA,NA,NA,CRAGGCREEK,NA,3.065,Grab,Grab,2018-12-07T16:45:00Z,29,DOC,0.01,6.101,4.983,NaN,23.56885,0.9993439892354439,3.9800812347684804,11.591228070175438,wet,7.689673735725939,7.689673735725939,CRAGGCREEK,Total Sulphur (S)
4,Total Sulphur (S),mg/L,NA,NA,NA,CHRISCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHRISCREEK,Total Sulphur (S)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,WESTLEECH,5.01,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Hardness (CaCO3)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,WEEKSOUT,5.33,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Hardness (CaCO3)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,TUNNEL,6.55,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Hardness (CaCO3)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,LEECHHEAD,5.09,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Hardness (CaCO3)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,CRAGGCREEK,6.01,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Hardness (CaCO3)
5,Total Hardness (CaCO3),mg/L,NA,NA,NA,CHRISCREEK,5.34,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Hardness (CaCO3)
5,Total Mercury (Hg),ug/L,1,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Mercury (Hg)
5,Total Mercury (Hg),ug/L,1,NA,NA,WEEKSOUT,0.0027,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Mercury (Hg)
5,Total Mercury (Hg),ug/L,1,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Mercury (Hg)
5,Total Mercury (Hg),ug/L,1,NA,NA,LEECHHEAD,0.002,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Mercury (Hg)
5,Total Mercury (Hg),ug/L,1,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Mercury (Hg)
5,Total Mercury (Hg),ug/L,1,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Mercury (Hg)
5,Total Aluminum (Al),ug/L,NA,NA,100,WESTLEECH,70.5,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Aluminum (Al)
5,Total Aluminum (Al),ug/L,NA,NA,100,WEEKSOUT,159,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Aluminum (Al)
5,Total Aluminum (Al),ug/L,NA,NA,100,TUNNEL,86.7,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Aluminum (Al)
5,Total Aluminum (Al),ug/L,NA,NA,100,LEECHHEAD,109,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Aluminum (Al)
5,Total Aluminum (Al),ug/L,NA,NA,100,CRAGGCREEK,70.9,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Aluminum (Al)
5,Total Aluminum (Al),ug/L,NA,NA,100,CHRISCREEK,51.1,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Aluminum (Al)
5,Total Antimony (Sb),ug/L,6,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Antimony (Sb)
5,Total Antimony (Sb),ug/L,6,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Antimony (Sb)
5,Total Antimony (Sb),ug/L,6,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Antimony (Sb)
5,Total Antimony (Sb),ug/L,6,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Antimony (Sb)
5,Total Antimony (Sb),ug/L,6,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Antimony (Sb)
5,Total Antimony (Sb),ug/L,6,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Antimony (Sb)
5,Total Arsenic (As),ug/L,10,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Arsenic (As)
5,Total Arsenic (As),ug/L,10,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Arsenic (As)
5,Total Arsenic (As),ug/L,10,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Arsenic (As)
5,Total Arsenic (As),ug/L,10,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Arsenic (As)
5,Total Arsenic (As),ug/L,10,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Arsenic (As)
5,Total Arsenic (As),ug/L,10,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Arsenic (As)
5,Total Barium (Ba),ug/L,1000,NA,NA,WESTLEECH,3,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Barium (Ba)
5,Total Barium (Ba),ug/L,1000,NA,NA,WEEKSOUT,3.1,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Barium (Ba)
5,Total Barium (Ba),ug/L,1000,NA,NA,TUNNEL,2.4,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Barium (Ba)
5,Total Barium (Ba),ug/L,1000,NA,NA,LEECHHEAD,2.6,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Barium (Ba)
5,Total Barium (Ba),ug/L,1000,NA,NA,CRAGGCREEK,1.7,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Barium (Ba)
5,Total Barium (Ba),ug/L,1000,NA,NA,CHRISCREEK,1.9,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Barium (Ba)
5,Total Beryllium (Be),ug/L,NA,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Beryllium (Be)
5,Total Beryllium (Be),ug/L,NA,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Beryllium (Be)
5,Total Beryllium (Be),ug/L,NA,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Beryllium (Be)
5,Total Beryllium (Be),ug/L,NA,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Beryllium (Be)
5,Total Beryllium (Be),ug/L,NA,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Beryllium (Be)
5,Total Beryllium (Be),ug/L,NA,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Beryllium (Be)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,WESTLEECH,-1,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Bismuth (Bi)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Bismuth (Bi)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Bismuth (Bi)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Bismuth (Bi)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Bismuth (Bi)
5,Total Bismuth (Bi),ug/L,NA,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Bismuth (Bi)
5,Total Boron (B),ug/L,5000,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Boron (B)
5,Total Boron (B),ug/L,5000,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Boron (B)
5,Total Boron (B),ug/L,5000,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Boron (B)
5,Total Boron (B),ug/L,5000,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Boron (B)
5,Total Boron (B),ug/L,5000,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Boron (B)
5,Total Boron (B),ug/L,5000,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Boron (B)
5,Total Cadmium (Cd),ug/L,5,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Cadmium (Cd)
5,Total Cadmium (Cd),ug/L,5,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Cadmium (Cd)
5,Total Cadmium (Cd),ug/L,5,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Cadmium (Cd)
5,Total Cadmium (Cd),ug/L,5,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Cadmium (Cd)
5,Total Cadmium (Cd),ug/L,5,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Cadmium (Cd)
5,Total Cadmium (Cd),ug/L,5,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Cadmium (Cd)
5,Total Chromium (Cr),ug/L,50,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Chromium (Cr)
5,Total Chromium (Cr),ug/L,50,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Chromium (Cr)
5,Total Chromium (Cr),ug/L,50,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Chromium (Cr)
5,Total Chromium (Cr),ug/L,50,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Chromium (Cr)
5,Total Chromium (Cr),ug/L,50,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Chromium (Cr)
5,Total Chromium (Cr),ug/L,50,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Chromium (Cr)
5,Total Cobalt (Co),ug/L,NA,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Cobalt (Co)
5,Total Cobalt (Co),ug/L,NA,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Cobalt (Co)
5,Total Cobalt (Co),ug/L,NA,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Cobalt (Co)
5,Total Cobalt (Co),ug/L,NA,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Cobalt (Co)
5,Total Cobalt (Co),ug/L,NA,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Cobalt (Co)
5,Total Cobalt (Co),ug/L,NA,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Cobalt (Co)
5,Total Copper (Cu),ug/L,NA,1000,NA,WESTLEECH,0.36,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Copper (Cu)
5,Total Copper (Cu),ug/L,NA,1000,NA,WEEKSOUT,0.59,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Copper (Cu)
5,Total Copper (Cu),ug/L,NA,1000,NA,TUNNEL,0.84,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Copper (Cu)
5,Total Copper (Cu),ug/L,NA,1000,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Copper (Cu)
5,Total Copper (Cu),ug/L,NA,1000,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Copper (Cu)
5,Total Copper (Cu),ug/L,NA,1000,NA,CHRISCREEK,0.28,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Copper (Cu)
5,Total Iron (Fe),ug/L,NA,300,NA,WESTLEECH,23.1,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Iron (Fe)
5,Total Iron (Fe),ug/L,NA,300,NA,WEEKSOUT,102,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Iron (Fe)
5,Total Iron (Fe),ug/L,NA,300,NA,TUNNEL,32,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Iron (Fe)
5,Total Iron (Fe),ug/L,NA,300,NA,LEECHHEAD,54,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Iron (Fe)
5,Total Iron (Fe),ug/L,NA,300,NA,CRAGGCREEK,18,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Iron (Fe)
5,Total Iron (Fe),ug/L,NA,300,NA,CHRISCREEK,14.2,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Iron (Fe)
5,Total Lead (Pb),ug/L,10,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Lead (Pb)
5,Total Lead (Pb),ug/L,10,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Lead (Pb)
5,Total Lead (Pb),ug/L,10,NA,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Lead (Pb)
5,Total Lead (Pb),ug/L,10,NA,NA,LEECHHEAD,NA,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Lead (Pb)
5,Total Lead (Pb),ug/L,10,NA,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Lead (Pb)
5,Total Lead (Pb),ug/L,10,NA,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Lead (Pb)
5,Total Manganese (Mn),ug/L,NA,50,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Manganese (Mn)
5,Total Manganese (Mn),ug/L,NA,50,NA,WEEKSOUT,3.6,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Manganese (Mn)
5,Total Manganese (Mn),ug/L,NA,50,NA,TUNNEL,NA,3.346,Grab,Grab,2019-01-07T20:10:00Z,58,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Manganese (Mn)
5,Total Manganese (Mn),ug/L,NA,50,NA,LEECHHEAD,2.2,4.872,Grab,Grab,2019-01-07T22:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Manganese (Mn)
5,Total Manganese (Mn),ug/L,NA,50,NA,CRAGGCREEK,NA,4.456,Grab,Grab,2019-01-08T17:00:00Z,49,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Manganese (Mn)
5,Total Manganese (Mn),ug/L,NA,50,NA,CHRISCREEK,NA,2.29,Grab,Grab,2019-01-07T23:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Manganese (Mn)
5,Total Molybdenum (Mo),ug/L,NA,NA,NA,WESTLEECH,NA,2.507,Grab,Grab,2019-01-07T18:00:00Z,40,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Molybdenum (Mo)
5,Total Molybdenum (Mo),ug/L,NA,NA,NA,WEEKSOUT,NA,6.426,Grab,Grab,2019-01-07T22:50:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Molybdenum (Mo)
