site,trip,sample_type,sample,sampleStage_cm,analysis,NPOC_ppm,DateTime,corr_stage_cm,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA,DateTime_sampled,Date,event_ID,rain_season,collection,Date_sampled,Date_collected,HoldTime_days
Lab,17,QA-QC,Cal-ver1_4.562ppm,NA,DOC,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-10-24T08:00:00Z,NA,2019-10-24,NA
Lazar,17,Grab,Grab,NA,DOC,6.531,2019-10-23T17:00:00Z,NA,0.315,10.462,8.884,21.669,13.46255,0.873838104555981,20.19584699453552,0.5973586728941859,wet,3.317868626550299,2.061330577246976,2019-10-23T17:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Rithet,17,Grab,Grab,NA,DOC,3.852,2019-10-23T16:00:00Z,NA,0.17,6.326,5.397,13.162,25.12695,1.000016215443373,4.804936496525281,-0.7263574847334544,wet,3.4169262720664593,6.523091900311527,2019-10-23T16:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Jarvis,17,Grab,Grab,NA,DOC,11.18,2019-10-23T18:00:00Z,NA,0.558,20.309,16.661,40.636,15.21575,1.0001703535085158,4.589884199165767,-0.3007504329420819,wet,3.6347048300536677,1.360979427549195,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-B1,NA,DOC,5.455,2019-10-23T18:00:00Z,NA,0.222,9.35,7.806,19.04,18.1054,1.0004885277095037,4.648783746999579,-0.6537612838515547,wet,3.4903758020164983,3.3190467461044912,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-B2,NA,DOC,5.512,2019-10-23T18:00:00Z,NA,0.214,9.282,7.873,19.203,22.454300000000003,1.0001032310272573,4.525589709711265,-1.13454157782516,wet,3.4838534107402035,4.0737119013062415,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-B3,NA,DOC,5.314,2019-10-23T18:00:00Z,NA,0.206,9.302,7.838,19.117,22.294,1.0002521440284284,4.643839742946079,-0.47730757436369214,wet,3.597478359051562,4.195333082423787,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-B4,NA,DOC,5.297,2019-10-23T18:00:00Z,NA,0.202,9.403,7.877,19.213,22.34845,1.0001873093845826,4.584806771884024,-0.6306632213608957,wet,3.627147441948273,4.2190768359448745,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-B5,NA,DOC,5.287,2019-10-23T18:00:00Z,NA,0.201,9.35,7.84,19.123,22.59705,1.0001505939200552,4.511414468610211,-1.1265766762558087,wet,3.6169850576886704,4.274077926990732,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-A6,NA,DOC,4.103,2019-10-23T18:00:00Z,NA,0.115,7.015,5.982,14.59,22.4482,1.0001146642301617,4.608134803050057,-0.9608076009501187,wet,3.555934681940044,5.471167438459664,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-A7,NA,DOC,4.114,2019-10-23T18:00:00Z,NA,0.11,6.894,5.922,14.444,16.86725,1.0000818323008662,4.71435879486282,-0.3089200212803689,wet,3.5109382596013616,4.099963539134662,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-A8,NA,DOC,4.11,2019-10-23T18:00:00Z,NA,0.114,6.986,5.981,14.588,16.5799,1.0003673944435285,4.791738573734899,-0.11852573469719109,wet,3.5493917274939166,4.0340389294403884,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-A9,NA,DOC,4.133,2019-10-23T18:00:00Z,NA,0.111,6.964,5.968,14.556,16.8126,1.0001135698168047,4.75852846460346,-0.3062737298860965,wet,3.5218969271715457,4.067892571981611,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Tunnel,17,QA-QC,HoldTime-A10,NA,DOC,4.396,2019-10-23T18:00:00Z,NA,0.113,6.964,5.918,14.433,16.75385,1.0003572712166529,4.734735580197804,-0.20479673413845892,wet,3.2832120109190175,3.8111578707916287,2019-10-23T18:00:00Z,2019-10-23,10,wet,2019-10-24T08:00:00Z,2019-10-23,2019-10-24,1
Lab,17,QA-QC,Cal-ver2_5.566ppm,NA,DOC,5.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-10-24T08:00:00Z,NA,2019-10-24,NA
Lab,17,QA-QC,RO,NA,DOC,0.6751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-10-24T08:00:00Z,NA,2019-10-24,NA
Leech-downstreamconf,18,Grab,Grab,NA,DOC,5.115,2019-11-13T18:20:00Z,NA,0.147,6.91,5.81,14.171,16.61425,1.0005640762706596,4.528484912041528,-0.29141940657578186,wet,2.7704789833822088,3.2481427174975557,2019-11-13T18:20:00Z,2019-11-13,10,wet,2019-11-15T08:00:00Z,2019-11-13,2019-11-15,2
Lazar,18,Grab,Grab,NA,DOC,3.689,2019-11-14T19:00:00Z,NA,0.123,5.951,5.138,12.531,14.29765,1.001878586158069,4.95340310645957,0.06494475962974022,wet,3.3968555164001084,3.8757522363784225,2019-11-14T19:00:00Z,2019-11-14,10,wet,2019-11-15T08:00:00Z,2019-11-14,2019-11-15,1
Survey-East,18,Grab,Grab,NA,DOC,2.498,2019-11-14T19:30:00Z,NA,0,3.842,3.356,8.185,18.804450000000003,1.0001827172686943,4.493348955820525,-0.550292800551154,wet,3.27662129703763,7.527802241793435,2019-11-14T19:30:00Z,2019-11-14,10,wet,2019-11-15T08:00:00Z,2019-11-14,2019-11-15,1
Tunnel,18,QA-QC,HoldTime-B6,NA,DOC,5.258,2019-11-12T18:00:00Z,NA,0.058,6.023,4.969,12.119,14.1894,1.0007049838703788,4.479043009770797,0.012773722627737226,wet,2.304868771395968,2.698630658044884,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-B7,NA,DOC,5.443,2019-11-12T18:00:00Z,NA,0.223,9.216,7.706,18.795,14.475549999999998,1.0002076225992687,4.343119106843293,-0.5545609548167093,wet,3.4530589748300575,2.659480066139996,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-B8,NA,DOC,5.482,2019-11-12T18:00:00Z,NA,0.212,9.21,7.761,18.928,22.11105,1.0001440305076543,4.724843929686216,-1.0635353323547914,wet,3.4527544691718353,4.033391098139365,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-B9,NA,DOC,5.542,2019-11-12T18:00:00Z,NA,0.218,9.319,7.877,19.211,22.09985,1.0001818618195357,4.680928223621214,-0.7045578354821137,wet,3.4664381089859253,3.987702995308553,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-B10,NA,DOC,5.537,2019-11-12T18:00:00Z,NA,0.215,9.205,7.817,19.066,22.3936,1.000238251174981,4.658280293022697,-0.6733539094650205,wet,3.4433808921798805,4.044356149539461,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-C1,NA,DOC,3.47,2019-11-12T18:00:00Z,NA,0.218,9.225,7.736,18.869,22.101799999999997,1.0003904640586985,4.722189075198025,-0.38016528925619836,wet,5.437752161383285,6.369394812680114,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-C2,NA,DOC,3.436,2019-11-12T18:00:00Z,NA,0.046,5.97,5.024,12.254,22.12385,1.0001938273021933,4.622136023796125,-0.9497546614327773,wet,3.5663562281722934,6.4388387660069855,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-C3,NA,DOC,3.221,2019-11-12T18:00:00Z,NA,0.023,5.983,5.017,12.238,14.34315,1.0005346197564027,4.449432157800358,-0.1622869883739449,wet,3.7994411673393356,4.453011487115802,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-C4,NA,DOC,3.349,2019-11-12T18:00:00Z,NA,0.029,5.917,4.99,12.171,14.39135,1.0001335658369126,4.332741921410081,-0.28794352591491734,wet,3.6342191699014625,4.297208121827411,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Tunnel,18,QA-QC,HoldTime-C5,NA,DOC,3.078,2019-11-12T18:00:00Z,NA,0.049,5.884,4.956,12.087,14.2234,1.000713634202482,4.499389760175749,-0.017797713789610765,wet,3.926900584795322,4.620987654320988,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Judge,18,Grab,Treatability,NA,DOC,7.569,2019-11-12T23:00:00Z,NA,0.32925,10.076,8.441,20.587500000000002,15.758049999999999,1.0002137033862906,4.562304600267978,-0.2627572360716079,wet,2.7199762187871586,2.081919672347734,2019-11-12T23:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Rithet,18,Grab,Treatability,NA,DOC,2.39,2019-11-12T22:00:00Z,NA,0,4.0135000000000005,3.4139999999999997,8.327,32.565525,0.9997648348312979,4.643662779583255,-1.6720916214587103,wet,3.4841004184100415,13.625742677824267,2019-11-12T22:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Rithet,18,Grab,Grab,NA,DOC,2.528,2019-11-14T08:00:00Z,NA,0.07,4.542,3.939,9.607,9.60605,1.0013813612248474,4.240200273878808,0.278644356211004,wet,3.8002373417721516,3.799861550632911,2019-11-14T08:00:00Z,2019-11-14,10,wet,2019-11-15T08:00:00Z,2019-11-14,2019-11-15,1
Deception-res,18,Grab,Treatability,NA,DOC,3.102,2019-11-12T18:00:00Z,NA,0,4.479,3.7969999999999997,9.261,10.309199999999999,1.0011013841107257,4.4249761202707765,0.2020079099482811,wet,2.985493230174081,3.3234042553191485,2019-11-12T18:00:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Deception-crk,18,Grab,Grab,NA,DOC,2.164,2019-11-12T18:30:00Z,NA,0,3.593,3.156,7.698,10.738399999999999,1.001536252691262,4.308914455662518,-0.04105909439754413,wet,3.557301293900185,4.962292051756006,2019-11-12T18:30:00Z,2019-11-12,10,wet,2019-11-15T08:00:00Z,2019-11-12,2019-11-15,3
Lab,18,QA-QC,RO,NA,DOC,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-11-15T08:00:00Z,NA,2019-11-15,NA
Lab,18,QA-QC,Cal-Ver,NA,DOC,6.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-11-15T08:00:00Z,NA,2019-11-15,NA
Rithet,19,Grab,Grab,NA,DOC,5.83,2019-11-22T22:30:00Z,NA,0.022,4.225,3.704,9.035,10.16215,1.003450552907678,4.854081209383786,0.3926589303733603,wet,1.5497427101200687,1.7430789022298456,2019-11-22T22:30:00Z,2019-11-22,11,wet,2019-11-22T08:00:00Z,2019-11-22,2019-11-22,0
Jarvis,19,Grab,Grab,NA,DOC,9.512,2019-11-22T22:00:00Z,NA,0.775,17.302,14.257,34.773,41.29805,1.0002392142448042,4.512471655328799,-1.6350095856068425,wet,3.655698065601346,4.341678931875526,2019-11-22T22:00:00Z,2019-11-22,11,wet,2019-11-22T08:00:00Z,2019-11-22,2019-11-22,0
Lazar,19,Grab,Grab,NA,DOC,4.894,2019-11-22T21:30:00Z,NA,0.18,8.116,6.963,16.984,19.482999999999997,1.000858536701128,4.821332315691559,-0.027649193043913427,wet,3.470371883939518,3.9809971393543107,2019-11-22T21:30:00Z,2019-11-22,11,wet,2019-11-22T08:00:00Z,2019-11-22,2019-11-22,0
Lab,19,QA-QC,tap-water,NA,DOC,0.6061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-11-22T08:00:00Z,NA,2019-11-22,NA
Lab,19,QA-QC,RO,NA,DOC,0.4427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-11-22T08:00:00Z,NA,2019-11-22,NA
Tunnel,20,QA-QC,HoldTime-C6,NA,DOC,4.261,2019-12-17T06:00:00Z,NA,0.008,5.574,4.539,11.07,13.3872,1.0002957248148174,4.1892479613409845,-0.5114645734352407,wet,2.5979816944379253,3.141797700070406,2019-12-17T06:00:00Z,2019-12-16,12,wet,2019-12-17T08:00:00Z,2019-12-16,2019-12-17,1
Tunnel,20,QA-QC,HoldTime-C7,NA,DOC,1.927,2019-12-17T06:00:00Z,NA,0,3.946,3.187,7.773,9.477599999999999,1.001134041079676,3.76559618930547,-0.38505473584007616,wet,4.033731188375714,4.91831862999481,2019-12-17T06:00:00Z,2019-12-16,12,wet,2019-12-17T08:00:00Z,2019-12-16,2019-12-17,1
Tunnel,20,QA-QC,HoldTime-C8,NA,DOC,1.786,2019-12-17T06:00:00Z,NA,0,3.686,2.987,7.285,8.8601,1.0009915877269646,3.68530904988315,-0.2958313595452392,wet,4.078947368421052,4.960862262038074,2019-12-17T06:00:00Z,2019-12-16,12,wet,2019-12-17T08:00:00Z,2019-12-16,2019-12-17,1
Tunnel,20,QA-QC,HoldTime-C9,NA,DOC,3.13,2019-12-17T06:00:00Z,NA,0,5.761,4.676,11.404,13.8419,1.0003911566185573,4.005444950157764,-0.9025974025974026,wet,3.643450479233227,4.4223322683706074,2019-12-17T06:00:00Z,2019-12-16,12,wet,2019-12-17T08:00:00Z,2019-12-16,2019-12-17,1
Tunnel,20,QA-QC,HoldTime-C10,NA,DOC,1.698,2019-12-17T06:00:00Z,NA,0,3.536,2.872,7.005,8.500250000000001,1.0015068641090252,3.8399319044916846,-0.08782473827064753,wet,4.125441696113074,5.006036513545348,2019-12-17T06:00:00Z,2019-12-16,12,wet,2019-12-17T08:00:00Z,2019-12-16,2019-12-17,1
Deception-crk,20,Grab,Grab,NA,DOC,4.094,2019-12-13T17:00:00Z,NA,0.268,6.991,6.024,14.694,16.7948,1.0000497008594675,4.72371094914244,-0.16158245948522404,wet,3.589154860771861,4.102296042989741,2019-12-13T17:00:00Z,2019-12-13,12,wet,2019-12-17T08:00:00Z,2019-12-13,2019-12-17,4
Rithet,20,Grab,Grab,NA,DOC,2.555,2019-12-13T18:00:00Z,NA,0,4.306,3.749,9.143,10.3616,1.0020600391530083,4.599458902344757,0.2682471264367816,wet,3.5784735812133075,4.055420743639921,2019-12-13T18:00:00Z,2019-12-13,12,wet,2019-12-17T08:00:00Z,2019-12-13,2019-12-17,4
Lazar,20,Grab,Grab,NA,DOC,4.454,2019-12-13T19:00:00Z,NA,0.134,7.844,6.703,16.348,18.845100000000002,1.000640960290637,4.700409441233141,-0.17775905644481885,wet,3.6704086214638525,4.231050740907051,2019-12-13T19:00:00Z,2019-12-13,12,wet,2019-12-17T08:00:00Z,2019-12-13,2019-12-17,4
Jarvis,20,Grab,Grab,NA,DOC,6.846,2019-12-13T19:20:00Z,NA,0.414,13.73,11.273,27.496,32.848,1.000280858992515,4.385165074405142,-1.564847866734659,wet,4.016359918200409,4.79813029506281,2019-12-13T19:20:00Z,2019-12-13,12,wet,2019-12-17T08:00:00Z,2019-12-13,2019-12-17,4
Judge,20,Grab,Grab,NA,DOC,4.421,2019-12-13T23:00:00Z,NA,0.151,7.826,6.655,16.233,18.81475,1.0003608122422214,4.630224927481097,-0.2179705215419501,wet,3.6717937118299027,4.25576792580864,2019-12-13T23:00:00Z,2019-12-13,12,wet,2019-12-17T08:00:00Z,2019-12-13,2019-12-17,4
Lab,22,QA-QC,RO,NA,DOC,0.9316,NA,NA,0,1.13225,1.097,2.6755,2.7305,1.0603606468963072,3.8165929885884653,0.6861860887620037,wet,2.8719407471017604,2.930978960927437,NA,NA,NA,wet,2020-01-07T08:00:00Z,NA,2020-01-07,NA
Judge,22,Grab,Grab,NA,DOC,6.388,2020-01-07T17:00:00Z,NA,0.127,7.225,6.105,14.889,17.35975,0.9999018472779683,4.527236620497222,-0.5075954057058171,wet,2.3307764558547275,2.717556355666875,2020-01-07T17:00:00Z,2020-01-07,15,wet,2020-01-07T08:00:00Z,2020-01-07,2020-01-07,0
Rithet,22,Grab,Grab,NA,DOC,6.29,2020-01-07T17:30:00Z,NA,0.178,7.141,5.996,14.623,17.16205,0.9996859598754971,4.557419750248984,-0.7293397463926542,wet,2.324801271860095,2.7284658187599367,2020-01-07T17:30:00Z,2020-01-07,15,wet,2020-01-07T08:00:00Z,2020-01-07,2020-01-07,0
Jarvis,22,Grab,Grab,NA,DOC,6.372,2020-01-07T18:00:00Z,NA,0.257,9.904,8.129,19.826,23.75475,1.000297267413663,4.3725977321526805,-1.024503084304318,wet,3.1114249843063404,3.7279896421845575,2020-01-07T18:00:00Z,2020-01-07,15,wet,2020-01-07T08:00:00Z,2020-01-07,2020-01-07,0
Lab,22,QA-QC,CalVer-1_5.55ppm,NA,DOC,5.33204,NA,NA,1.274,5.433,5.34,13.024,12.9857,0.8930677891319528,25.28760191172336,0.7219489341766221,wet,2.442592328639695,2.4354093367641654,NA,NA,NA,wet,2020-01-07T08:00:00Z,NA,2020-01-07,NA
Lab,22,QA-QC,CalVer-2_5.77ppm,NA,DOC,6.536,NA,NA,1.267,5.576,5.466,13.331,13.32975,0.8842585631898688,25.524230291315753,0.6696494238784017,wet,2.0396266829865364,2.039435434516524,NA,NA,NA,wet,2020-01-07T08:00:00Z,NA,2020-01-07,NA
Leech-downstreamconf,23,Grab,Grab,NA,DOC,3.267,2020-02-08T19:10:00Z,NA,0,5.16,4.262,10.395,12.40935,1.0009736975861137,4.252668803913144,-0.7156462585034014,wet,3.1818181818181817,3.798393021120294,2020-02-08T19:10:00Z,2020-02-08,18,wet,2020-02-20T08:00:00Z,2020-02-08,2020-02-20,12
Jordan-trib,23,Grab,Grab,NA,DOC,4.009,2020-01-09T22:09:00Z,NA,0.191,5.63,4.892,11.931,13.536950000000001,1.0012437355961539,4.964531741265411,0.1285923753665689,wet,2.9760538787727606,3.376640059865303,2020-01-09T22:09:00Z,2020-01-09,15,wet,2020-02-20T08:00:00Z,2020-01-09,2020-02-20,42
Judge,23,Grab,Grab,NA,DOC,5.088,2020-02-19T23:00:00Z,NA,0.04,5.92,5.042,12.298,14.2186,1.0010138156684822,4.631190064455274,0.023160762942779294,wet,2.417059748427673,2.7945361635220127,2020-02-19T23:00:00Z,2020-02-19,18,wet,2020-02-20T08:00:00Z,2020-02-19,2020-02-20,1
Rithet,23,Grab,Grab,NA,DOC,3.384,2020-02-20T00:00:00Z,NA,0,3.188,2.808,6.85,7.67755,1.0045855153067011,4.344656992084433,0.4245422327229769,wet,2.0242316784869976,2.268779550827423,2020-02-20T00:00:00Z,2020-02-19,18,wet,2020-02-20T08:00:00Z,2020-02-19,2020-02-20,1
Judge,23,Grab,Treatability,NA,DOC,5.032,2020-02-18T22:00:00Z,NA,0.053,6.019,5.061,12.345,14.45245,1.0007783920434368,4.574305153003631,-0.28508350931080817,wet,2.4532988871224166,2.872108505564388,2020-02-18T22:00:00Z,2020-02-18,18,wet,2020-02-20T08:00:00Z,2020-02-18,2020-02-20,2
Rithet,23,Grab,Treatability,NA,DOC,3.477,2020-02-18T22:30:00Z,NA,0,3.347,2.925,7.135,8.0653,1.0040591116050672,4.23041239741041,0.3592700729927007,wet,2.0520563704342822,2.3196146102962327,2020-02-18T22:30:00Z,2020-02-18,18,wet,2020-02-20T08:00:00Z,2020-02-18,2020-02-20,2
Deception-res,23,Grab,Treatability,NA,DOC,4.506,2020-02-18T17:00:00Z,NA,0.115,6.156,5.196,12.673,14.78705,1.000749631477901,4.678392573592281,-0.26386615748317876,wet,2.812472259209942,3.281635596981802,2020-02-18T17:00:00Z,2020-02-18,18,wet,2020-02-20T08:00:00Z,2020-02-18,2020-02-20,2
Judge,9,Grab,FP0531,NA,DOC,15.1,2019-05-31T15:10:00Z,NA,0.301,10.403,8.624,NaN,24.96005,1.0004808030054069,4.474935132330047,-0.8245022479126525,wet,1.6529834437086093,1.6529834437086093,2019-05-31T15:10:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Rithet,9,Grab,FP0531,NA,DOC,10.41,2019-05-31T15:30:00Z,NA,0,4.528,3.576,NaN,10.862400000000001,1.0016698685208976,3.9238842398884244,-0.31533396048918155,wet,1.0434582132564842,1.0434582132564842,2019-05-31T15:30:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Lazar,9,Grab,FP0531,NA,DOC,5.748,2019-05-31T15:50:00Z,NA,0,3.366,2.857,NaN,8.0942,1.0037484058826305,4.213986578535748,0.32231508045403523,wet,1.4081767571329158,1.4081767571329158,2019-05-31T15:50:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Jarvis,9,Grab,FP0531,NA,DOC,10.41,2019-05-31T16:00:00Z,NA,0.293,10.527,8.853,NaN,25.242,1.000279675231754,4.655431374980074,-0.4988031914893617,wet,2.42478386167147,2.42478386167147,2019-05-31T16:00:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Lab,9,QA-QC,CalVer_5.816ppm,NA,DOC,6.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-31T08:00:00Z,NA,2019-05-31,NA
Judge,9,Grab,FP0603,NA,DOC,17.25,2019-05-31T15:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-31T15:10:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Rithet,9,Grab,FP0603,NA,DOC,12.47,2019-05-31T15:30:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-31T15:30:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Lazar,9,Grab,FP0603,NA,DOC,7.085,2019-05-31T15:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-31T15:50:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Jarvis,9,Grab,FP0603,NA,DOC,10.92,2019-05-31T16:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,2019-05-31T16:00:00Z,2019-05-31,NA,dry,2019-05-31T08:00:00Z,2019-05-31,2019-05-31,0
Lab,9,QA-QC,RO,NA,DOC,1.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,NA,NA,NA,wet,2019-05-31T08:00:00Z,NA,2019-05-31,NA
