StationName,DateTime,Temp,Rh,Rn_1,Mx_Spd,Dir
,DateTime,C,%,mm,kph,Degree
FWx Chris Creek,2018-10-30 21:00,5.5,97,0.76,8,76
FWx Chris Creek,2018-10-30 22:00,5.4,98,0.76,8,109
FWx Chris Creek,2018-10-30 23:00,5.4,98,0.76,4,51
FWx Chris Creek,2018-10-31 0:00,5.5,98,1.52,5,250
FWx Chris Creek,2018-10-31 1:00,5.6,99,1.27,4,63
FWx Chris Creek,2018-10-31 2:00,5.6,99,0.76,4,100
FWx Chris Creek,2018-10-31 3:00,5.8,99,0.25,5,88
FWx Chris Creek,2018-10-31 4:00,6,99,0,6,193
FWx Chris Creek,2018-10-31 5:00,6.1,99,0.25,5,277
FWx Chris Creek,2018-10-31 6:00,6.5,99,0,5,239
FWx Chris Creek,2018-10-31 7:00,7.8,99,0,8,207
FWx Chris Creek,2018-10-31 8:00,8.4,99,0,5,9
FWx Chris Creek,2018-10-31 9:00,9,99,0,10,186
FWx Chris Creek,2018-10-31 10:00,10.2,98,0,8,261
FWx Chris Creek,2018-10-31 11:00,11.1,96,0,8,213
FWx Chris Creek,2018-10-31 12:00,12.1,93,0,14,251
FWx Chris Creek,2018-10-31 13:00,11.6,94,0,22,280
FWx Chris Creek,2018-10-31 14:00,11.6,94,0,24,288
FWx Chris Creek,2018-10-31 15:00,11.4,95,0,24,260
FWx Chris Creek,2018-10-31 16:00,11.1,96,0,25,281
FWx Chris Creek,2018-10-31 17:00,10.8,95,0,22,284
FWx Chris Creek,2018-10-31 18:00,10.4,95,0,21,278
FWx Chris Creek,2018-10-31 19:00,10.1,96,0,17,257
FWx Chris Creek,2018-10-31 20:00,9.8,97,0,15,319
FWx Chris Creek,2018-10-31 21:00,9.9,95,0,6,25
FWx Chris Creek,2018-10-31 22:00,9.9,92,0.25,15,130
FWx Chris Creek,2018-10-31 23:00,9.9,88,0,17,86
FWx Chris Creek,2018-11-01 0:00,9.5,94,0,19,315
FWx Chris Creek,2018-11-01 1:00,9.4,96,0.25,14,40
FWx Chris Creek,2018-11-01 2:00,9.6,96,0,7,21
FWx Chris Creek,2018-11-01 3:00,10,98,1.27,7,32
FWx Chris Creek,2018-11-01 4:00,10,98,0.51,12,174
FWx Chris Creek,2018-11-01 5:00,10.5,97,1.78,12,164
FWx Chris Creek,2018-11-01 6:00,10.4,98,2.03,13,167
FWx Chris Creek,2018-11-01 7:00,10.9,96,1.52,24,201
FWx Chris Creek,2018-11-01 8:00,11.4,90,0.25,34,216
FWx Chris Creek,2018-11-01 9:00,11.4,87,0,37,229
FWx Chris Creek,2018-11-01 10:00,11.8,91,0,35,225
FWx Chris Creek,2018-11-01 11:00,12.7,89,0.51,36,220
FWx Chris Creek,2018-11-01 12:00,12.7,90,1.02,39,228
FWx Chris Creek,2018-11-01 13:00,12.8,93,0.76,30,218
FWx Chris Creek,2018-11-01 14:00,12.9,91,1.02,39,226
FWx Chris Creek,2018-11-01 15:00,12.8,91,0.76,42,226
FWx Chris Creek,2018-11-01 16:00,12.5,93,1.02,36,217
FWx Chris Creek,2018-11-01 17:00,12.6,93,1.02,34,217
FWx Chris Creek,2018-11-01 18:00,12.4,95,1.02,38,222
FWx Chris Creek,2018-11-01 19:00,12.7,93,0.25,49,215
FWx Chris Creek,2018-11-01 20:00,12,98,0.25,82,225
FWx Chris Creek,2018-11-01 21:00,11.8,97,0.76,72,220
FWx Chris Creek,2018-11-01 22:00,11.7,93,7.11,47,190
FWx Chris Creek,2018-11-01 23:00,11.5,95,5.59,35,216
FWx Chris Creek,2018-11-02 0:00,11.9,95,5.33,48,226
FWx Chris Creek,2018-11-02 1:00,11.7,91,2.03,49,245
FWx Chris Creek,2018-11-02 2:00,11.8,89,0,41,247
FWx Chris Creek,2018-11-02 3:00,11.6,91,0,54,265
FWx Chris Creek,2018-11-02 4:00,10.6,92,0,42,259
FWx Chris Creek,2018-11-02 5:00,10.6,92,0,33,269
FWx Chris Creek,2018-11-02 6:00,10.2,89,0.51,45,249
FWx Chris Creek,2018-11-02 7:00,9,87,0,59,258
FWx Chris Creek,2018-11-02 8:00,8.7,91,0,45,270
FWx Chris Creek,2018-11-02 9:00,8.9,88,0,37,283
FWx Chris Creek,2018-11-02 10:00,9.7,86,0,30,255
FWx Chris Creek,2018-11-02 11:00,10.3,83,0,31,268
FWx Chris Creek,2018-11-02 12:00,11.8,78,0,39,241
FWx Chris Creek,2018-11-02 13:00,10.8,80,0,33,269
FWx Chris Creek,2018-11-02 14:00,9.8,84,0,41,270
FWx Chris Creek,2018-11-02 15:00,9.3,83,0,35,261
FWx Chris Creek,2018-11-02 16:00,8.9,84,0,34,260
FWx Chris Creek,2018-11-02 17:00,8.3,86,0,28,260
FWx Chris Creek,2018-11-02 18:00,8.2,78,0,33,271
FWx Chris Creek,2018-11-02 19:00,8,81,0,34,289
FWx Chris Creek,2018-11-02 20:00,7.7,84,0,22,310
FWx Chris Creek,2018-11-02 21:00,8,87,0,20,262
FWx Chris Creek,2018-11-02 22:00,7.9,88,0,25,294
FWx Chris Creek,2018-11-02 23:00,7.6,94,0,26,212
FWx Chris Creek,2018-11-03 0:00,7.8,91,0,19,297
FWx Chris Creek,2018-11-03 1:00,7.7,92,0,22,329
FWx Chris Creek,2018-11-03 2:00,7.7,93,0,9,287
FWx Chris Creek,2018-11-03 3:00,7.6,94,0,7,209
FWx Chris Creek,2018-11-03 4:00,8,96,0,25,227
FWx Chris Creek,2018-11-03 5:00,7.6,96,0.25,7,74
FWx Chris Creek,2018-11-03 6:00,7.6,94,0.76,11,128
FWx Chris Creek,2018-11-03 7:00,8,93,0.51,19,201
FWx Chris Creek,2018-11-03 8:00,8.4,91,1.02,35,220
FWx Chris Creek,2018-11-03 9:00,8.4,91,0.25,34,192
FWx Chris Creek,2018-11-03 10:00,8.3,89,0.76,45,213
FWx Chris Creek,2018-11-03 11:00,8.5,91,0.25,40,213
FWx Chris Creek,2018-11-03 12:00,8.7,93,0.76,32,167
FWx Chris Creek,2018-11-03 13:00,9.3,89,0.51,32,220
FWx Chris Creek,2018-11-03 14:00,9.1,89,0,37,226
FWx Chris Creek,2018-11-03 15:00,8.7,91,0.51,35,185
FWx Chris Creek,2018-11-03 16:00,8.6,92,1.02,33,195
FWx Chris Creek,2018-11-03 17:00,8.8,92,1.02,38,198
FWx Chris Creek,2018-11-03 18:00,8.8,93,2.29,39,214
FWx Chris Creek,2018-11-03 19:00,8.9,91,4.06,44,222
FWx Chris Creek,2018-11-03 20:00,9.3,92,4.32,57,217
FWx Chris Creek,2018-11-03 21:00,9.6,90,4.32,76,222
FWx Chris Creek,2018-11-03 22:00,9.4,92,7.11,68,192
FWx Chris Creek,2018-11-03 23:00,9.8,92,5.08,53,182
FWx Chris Creek,2018-11-04 0:00,10.4,94,4.06,42,212
FWx Chris Creek,2018-11-04 1:00,11.3,91,1.78,44,253
FWx Chris Creek,2018-11-04 2:00,10.9,89,0.51,54,250
FWx Chris Creek,2018-11-04 3:00,9.9,91,0,43,271
FWx Chris Creek,2018-11-04 4:00,8.7,89,0,41,264
FWx Chris Creek,2018-11-04 5:00,8.1,87,0,41,266
FWx Chris Creek,2018-11-04 6:00,7.6,89,0,28,249
FWx Chris Creek,2018-11-04 7:00,6.4,93,0,33,222
FWx Chris Creek,2018-11-04 8:00,7.3,87,0,24,259
FWx Chris Creek,2018-11-04 9:00,7.6,87,0,41,241
FWx Chris Creek,2018-11-04 10:00,9,79,0,26,268
FWx Chris Creek,2018-11-04 11:00,9.2,80,0,33,265
FWx Chris Creek,2018-11-04 12:00,10.4,70,0,37,276
FWx Chris Creek,2018-11-04 13:00,11.1,69,0,31,269
FWx Chris Creek,2018-11-04 14:00,11.1,68,0,26,247
FWx Chris Creek,2018-11-04 15:00,9.4,76,0,25,250
FWx Chris Creek,2018-11-04 16:00,8.3,84,0,22,267
FWx Chris Creek,2018-11-04 17:00,7.6,83,0,24,235
FWx Chris Creek,2018-11-04 18:00,7.2,87,0,20,250
FWx Chris Creek,2018-11-04 19:00,6.7,92,0,33,338
FWx Chris Creek,2018-11-04 20:00,5.8,94,0,6,88
FWx Chris Creek,2018-11-04 21:00,6.2,95,0,9,20
FWx Chris Creek,2018-11-04 22:00,6.1,95,0,7,249
FWx Chris Creek,2018-11-04 23:00,5.4,95,0.25,10,158
FWx Chris Creek,2018-11-05 0:00,5.6,94,0,8,232
FWx Chris Creek,2018-11-05 1:00,5.8,93,0,20,356
FWx Chris Creek,2018-11-05 2:00,5.5,92,0,26,90
FWx Chris Creek,2018-11-05 3:00,5.7,93,0.25,10,265
FWx Chris Creek,2018-11-05 4:00,5.9,93,0.76,24,226
FWx Chris Creek,2018-11-05 5:00,6.2,91,0,28,251
FWx Chris Creek,2018-11-05 6:00,6.2,93,0,26,264
FWx Chris Creek,2018-11-05 7:00,6.1,90,0,27,279
FWx Chris Creek,2018-11-05 8:00,6,93,0,10,12
FWx Chris Creek,2018-11-05 9:00,7.9,87,0,16,227
FWx Chris Creek,2018-11-05 10:00,8.1,85,0,30,238
FWx Chris Creek,2018-11-05 11:00,7.7,84,0,31,252
FWx Chris Creek,2018-11-05 12:00,8.3,80,0,23,254
FWx Chris Creek,2018-11-05 13:00,9.1,80,0,24,259
FWx Chris Creek,2018-11-05 14:00,8.2,82,0,31,256
FWx Chris Creek,2018-11-05 15:00,8.6,78,0,23,248
FWx Chris Creek,2018-11-05 16:00,7.8,84,0,22,230
FWx Chris Creek,2018-11-05 17:00,7.3,88,0,29,296
FWx Chris Creek,2018-11-05 18:00,6.8,88,0,20,287
FWx Chris Creek,2018-11-05 19:00,6.6,90,0,18,38
FWx Chris Creek,2018-11-05 20:00,6.2,90,0,24,296
FWx Chris Creek,2018-11-05 21:00,6.4,89,0,15,309
FWx Chris Creek,2018-11-05 22:00,6,90,0,21,256
FWx Chris Creek,2018-11-05 23:00,5.9,90,0,14,305
FWx Chris Creek,2018-11-06 0:00,4.9,94,0,6,19
FWx Chris Creek,2018-11-06 1:00,4,96,0,6,54
FWx Chris Creek,2018-11-06 2:00,4.1,97,0,7,264
FWx Chris Creek,2018-11-06 3:00,3.2,96,0,7,239
FWx Chris Creek,2018-11-06 4:00,2,97,0,7,20
FWx Chris Creek,2018-11-06 5:00,1.8,98,0,5,358
FWx Chris Creek,2018-11-06 6:00,0.7,97,0,6,43
FWx Chris Creek,2018-11-06 7:00,-0.1,98,0,8,318
FWx Chris Creek,2018-11-06 8:00,0.8,98,0,6,48
FWx Chris Creek,2018-11-06 9:00,2.6,98,0,6,258
FWx Chris Creek,2018-11-06 10:00,5.2,97,0,4,206
FWx Chris Creek,2018-11-06 11:00,7.3,83,0,9,180
FWx Chris Creek,2018-11-06 12:00,7.9,71,0,17,244
FWx Chris Creek,2018-11-06 13:00,9.2,64,0,21,230
FWx Chris Creek,2018-11-06 14:00,8.9,65,0,16,264
FWx Chris Creek,2018-11-06 15:00,8,74,0,16,251
FWx Chris Creek,2018-11-06 16:00,7.1,80,0,13,297
FWx Chris Creek,2018-11-06 17:00,5.6,91,0,15,301
FWx Chris Creek,2018-11-06 18:00,4.8,92,0,9,34
FWx Chris Creek,2018-11-06 19:00,3.1,95,0,8,49
FWx Chris Creek,2018-11-06 20:00,1.9,96,0,7,28
FWx Chris Creek,2018-11-06 21:00,1.4,96,0,7,58
FWx Chris Creek,2018-11-06 22:00,0.4,96,0,7,41
FWx Chris Creek,2018-11-06 23:00,0.4,97,0,6,59
FWx Chris Creek,2018-11-07 0:00,0,97,0,6,29
FWx Chris Creek,2018-11-07 1:00,-0.4,97,0,7,42
FWx Chris Creek,2018-11-07 2:00,0.2,98,0,4,229
FWx Chris Creek,2018-11-07 3:00,-0.5,98,0,6,21
FWx Chris Creek,2018-11-07 4:00,-0.4,98,0,4,336
FWx Chris Creek,2018-11-07 5:00,-0.1,98,0,9,297
FWx Chris Creek,2018-11-07 6:00,-0.5,98,0,7,24
FWx Chris Creek,2018-11-07 7:00,-0.7,98,0,5,89
FWx Chris Creek,2018-11-07 8:00,-0.7,98,0,5,122
FWx Chris Creek,2018-11-07 9:00,2.7,95,0.25,6,118
FWx Chris Creek,2018-11-07 10:00,6.3,85,0,4,107
FWx Chris Creek,2018-11-07 11:00,7.2,68,0,10,175
FWx Chris Creek,2018-11-07 12:00,9.5,58,0,10,188
FWx Chris Creek,2018-11-07 13:00,10.2,57,0,14,162
FWx Chris Creek,2018-11-07 14:00,9.7,57,0,15,177
FWx Chris Creek,2018-11-07 15:00,7.9,66,0,13,143
FWx Chris Creek,2018-11-07 16:00,7.8,71,0,13,143
FWx Chris Creek,2018-11-07 17:00,3,92,0,11,61
FWx Chris Creek,2018-11-07 18:00,0.7,94,0,7,42
FWx Chris Creek,2018-11-07 19:00,-0.3,96,0,6,38
FWx Chris Creek,2018-11-07 20:00,0.5,97,0,5,34
FWx Chris Creek,2018-11-07 21:00,0.2,97,0,6,38
FWx Chris Creek,2018-11-07 22:00,-0.3,97,0,5,352
FWx Chris Creek,2018-11-07 23:00,-0.8,98,0,5,15
FWx Chris Creek,2018-11-08 0:00,-1.5,98,0,4,301
FWx Chris Creek,2018-11-08 1:00,-1.6,98,0,5,357
FWx Chris Creek,2018-11-08 2:00,-1.3,98,0,4,45
FWx Chris Creek,2018-11-08 3:00,-1.4,98,0,7,358
FWx Chris Creek,2018-11-08 4:00,-1.5,98,0,6,351
FWx Chris Creek,2018-11-08 5:00,-1.6,97,0,4,9
FWx Chris Creek,2018-11-08 6:00,-1,98,0,6,39
FWx Chris Creek,2018-11-08 7:00,-1.4,97,0,9,38
FWx Chris Creek,2018-11-08 8:00,-0.5,97,0,13,21
FWx Chris Creek,2018-11-08 9:00,-0.1,96,0,11,64
FWx Chris Creek,2018-11-08 10:00,1.3,97,0.25,6,129
FWx Chris Creek,2018-11-08 11:00,2.6,96,0,6,162
FWx Chris Creek,2018-11-08 12:00,3.6,96,0,6,186
FWx Chris Creek,2018-11-08 13:00,4.3,94,0,8,252
FWx Chris Creek,2018-11-08 14:00,4.9,93,0,11,236
FWx Chris Creek,2018-11-08 15:00,6.9,85,0,8,208
FWx Chris Creek,2018-11-08 16:00,6,91,0,7,232
FWx Chris Creek,2018-11-08 17:00,2.6,95,0,5,53
FWx Chris Creek,2018-11-08 18:00,1.1,95,0,8,61
FWx Chris Creek,2018-11-08 19:00,0.4,96,0,6,12
FWx Chris Creek,2018-11-08 20:00,0.4,97,0,5,336
FWx Chris Creek,2018-11-08 21:00,-0.4,98,0,4,308
FWx Chris Creek,2018-11-08 22:00,-0.6,98,0,5,356
FWx Chris Creek,2018-11-08 23:00,-0.5,98,0,7,66
FWx Chris Creek,2018-11-09 0:00,-0.6,98,0,5,52
FWx Chris Creek,2018-11-09 1:00,-0.2,98,0,7,332
FWx Chris Creek,2018-11-09 2:00,0.4,98,0,6,78
FWx Chris Creek,2018-11-09 3:00,1.2,98,0,8,314
FWx Chris Creek,2018-11-09 4:00,1.2,99,0,5,236
FWx Chris Creek,2018-11-09 5:00,1.8,99,0,4,348
FWx Chris Creek,2018-11-09 6:00,1.9,99,0,9,270
FWx Chris Creek,2018-11-09 7:00,2.6,99,0.51,12,58
FWx Chris Creek,2018-11-09 8:00,3.1,98,0.51,10,79
FWx Chris Creek,2018-11-09 9:00,3.3,95,1.27,15,40
FWx Chris Creek,2018-11-09 10:00,3.9,96,0.25,16,240
FWx Chris Creek,2018-11-09 11:00,4.7,92,0,18,270
FWx Chris Creek,2018-11-09 12:00,5.1,94,0,17,262
FWx Chris Creek,2018-11-09 13:00,5.9,93,0,13,252
FWx Chris Creek,2018-11-09 14:00,7.2,84,0,16,224
FWx Chris Creek,2018-11-09 15:00,7,84,0,14,40
FWx Chris Creek,2018-11-09 16:00,5.6,88,0,11,77
FWx Chris Creek,2018-11-09 17:00,3.8,95,0,9,49
FWx Chris Creek,2018-11-09 18:00,3.9,95,0,7,58
FWx Chris Creek,2018-11-09 19:00,4.2,97,0,6,84
FWx Chris Creek,2018-11-09 20:00,4.3,98,0,9,162
FWx Chris Creek,2018-11-09 21:00,4.3,98,0,6,184
FWx Chris Creek,2018-11-09 22:00,4,99,0,5,192
FWx Chris Creek,2018-11-09 23:00,3.6,99,0,6,242
FWx Chris Creek,2018-11-10 0:00,3.6,99,0,6,275
FWx Chris Creek,2018-11-10 1:00,3.4,99,0,4,299
FWx Chris Creek,2018-11-10 2:00,3.2,99,0,5,60
FWx Chris Creek,2018-11-10 3:00,3.2,99,0,4,265
FWx Chris Creek,2018-11-10 4:00,3.1,99,0,7,328
FWx Chris Creek,2018-11-10 5:00,3.1,99,0,4,322
FWx Chris Creek,2018-11-10 6:00,3.4,99,0.25,5,358
FWx Chris Creek,2018-11-10 7:00,3.5,99,0,10,5
FWx Chris Creek,2018-11-10 8:00,3.5,98,0,11,219
FWx Chris Creek,2018-11-10 9:00,3.8,89,0,13,56
FWx Chris Creek,2018-11-10 10:00,4.6,89,0,11,175
FWx Chris Creek,2018-11-10 11:00,4.9,84,0,15,205
FWx Chris Creek,2018-11-10 12:00,5.3,81,0,17,56
FWx Chris Creek,2018-11-10 13:00,5.8,76,0,14,42
FWx Chris Creek,2018-11-10 14:00,6.6,73,0,17,71
FWx Chris Creek,2018-11-10 15:00,6.4,75,0,21,49
FWx Chris Creek,2018-11-10 16:00,5.8,79,0,14,22
FWx Chris Creek,2018-11-10 17:00,2.5,92,0,10,359
FWx Chris Creek,2018-11-10 18:00,0.6,95,0,12,80
FWx Chris Creek,2018-11-10 19:00,-1,96,0,5,37
FWx Chris Creek,2018-11-10 20:00,-1,97,0,6,325
FWx Chris Creek,2018-11-10 21:00,-1.2,97,0,6,349
FWx Chris Creek,2018-11-10 22:00,-1.6,97,0,5,258
FWx Chris Creek,2018-11-10 23:00,-2,97,0,5,302
FWx Chris Creek,2018-11-11 0:00,-1.8,97,0,6,211
FWx Chris Creek,2018-11-11 1:00,-1.8,97,0,6,45
FWx Chris Creek,2018-11-11 2:00,-2,97,0,6,195
FWx Chris Creek,2018-11-11 3:00,-1.6,98,0,5,18
FWx Chris Creek,2018-11-11 4:00,-1.9,97,0,5,34
FWx Chris Creek,2018-11-11 5:00,-1.7,97,0,6,52
FWx Chris Creek,2018-11-11 6:00,-1.9,97,0,5,290
FWx Chris Creek,2018-11-11 7:00,-2.3,97,0,6,271
FWx Chris Creek,2018-11-11 8:00,-0.9,97,0,7,154
FWx Chris Creek,2018-11-11 9:00,1,96,0,15,293
FWx Chris Creek,2018-11-11 10:00,2,94,0.25,19,287
FWx Chris Creek,2018-11-11 11:00,3.7,93,0,17,263
FWx Chris Creek,2018-11-11 12:00,6.4,71,0,18,166
FWx Chris Creek,2018-11-11 13:00,7,73,0,16,229
FWx Chris Creek,2018-11-11 14:00,8.9,49,0,24,125
FWx Chris Creek,2018-11-11 15:00,8.8,48,0,22,146
FWx Chris Creek,2018-11-11 16:00,7.7,50,0,18,69
FWx Chris Creek,2018-11-11 17:00,2.6,80,0,16,43
FWx Chris Creek,2018-11-11 18:00,1,90,0,7,1
FWx Chris Creek,2018-11-11 19:00,0.1,92,0,7,74
FWx Chris Creek,2018-11-11 20:00,0.1,91,0,6,318
FWx Chris Creek,2018-11-11 21:00,0.4,89,0,11,26
FWx Chris Creek,2018-11-11 22:00,0.7,87,0,5,24
FWx Chris Creek,2018-11-11 23:00,2,78,0,12,238
FWx Chris Creek,2018-11-12 0:00,2.7,80,0,13,33
FWx Chris Creek,2018-11-12 1:00,1.6,87,0,8,170
FWx Chris Creek,2018-11-12 2:00,1,92,0,9,28
FWx Chris Creek,2018-11-12 3:00,1.2,90,0,8,51
FWx Chris Creek,2018-11-12 4:00,0.5,94,0,8,332
FWx Chris Creek,2018-11-12 5:00,0.2,94,0,9,264
FWx Chris Creek,2018-11-12 6:00,0.4,92,0,8,197
FWx Chris Creek,2018-11-12 7:00,0.3,91,0,8,89
FWx Chris Creek,2018-11-12 8:00,0.4,89,0,8,82
FWx Chris Creek,2018-11-12 9:00,2.5,79,0,7,343
FWx Chris Creek,2018-11-12 10:00,6.1,70,0,11,257
FWx Chris Creek,2018-11-12 11:00,6.1,69,0,17,258
FWx Chris Creek,2018-11-12 12:00,8.6,58,0,14,258
FWx Chris Creek,2018-11-12 13:00,10.1,44,0,10,198
FWx Chris Creek,2018-11-12 14:00,10.8,31,0,20,149
FWx Chris Creek,2018-11-12 15:00,9.6,54,0,11,229
FWx Chris Creek,2018-11-12 16:00,6.3,75,0,18,124
FWx Chris Creek,2018-11-12 17:00,3.3,76,0,6,20
FWx Chris Creek,2018-11-12 18:00,1.9,81,0,7,60
FWx Chris Creek,2018-11-12 19:00,1.6,79,0,8,280
FWx Chris Creek,2018-11-12 20:00,0.9,80,0,7,30
FWx Chris Creek,2018-11-12 21:00,0.6,84,0,7,45
FWx Chris Creek,2018-11-12 22:00,1.1,85,0,8,317
FWx Chris Creek,2018-11-12 23:00,0.7,86,0,4,300
FWx Chris Creek,2018-11-13 0:00,0.6,89,0,6,287
FWx Chris Creek,2018-11-13 1:00,1.3,82,0,5,12
FWx Chris Creek,2018-11-13 2:00,1.1,85,0,5,59
FWx Chris Creek,2018-11-13 3:00,1.3,83,0,6,43
FWx Chris Creek,2018-11-13 4:00,-0.4,89,0,7,35
FWx Chris Creek,2018-11-13 5:00,-0.6,91,0,7,37
FWx Chris Creek,2018-11-13 6:00,-0.9,93,0,6,275
FWx Chris Creek,2018-11-13 7:00,-0.5,90,0,7,277
FWx Chris Creek,2018-11-13 8:00,-0.3,89,0,6,56
FWx Chris Creek,2018-11-13 9:00,3.2,76,0,11,99
FWx Chris Creek,2018-11-13 10:00,7.1,75,0,14,191
FWx Chris Creek,2018-11-13 11:00,9.2,74,0,28,218
FWx Chris Creek,2018-11-13 12:00,9.5,73,0,26,227
FWx Chris Creek,2018-11-13 13:00,9.6,77,0,17,191
FWx Chris Creek,2018-11-13 14:00,8.8,82,0,15,291
FWx Chris Creek,2018-11-13 15:00,8.4,93,0,20,281
FWx Chris Creek,2018-11-13 16:00,7.9,95,0.25,13,125
FWx Chris Creek,2018-11-13 17:00,6.5,97,0,12,99
FWx Chris Creek,2018-11-13 18:00,6.4,96,0,10,155
FWx Chris Creek,2018-11-13 19:00,6,92,1.52,10,165
FWx Chris Creek,2018-11-13 20:00,5.3,94,1.78,18,119
FWx Chris Creek,2018-11-13 21:00,5.6,95,0,14,39
FWx Chris Creek,2018-11-13 22:00,5.7,97,1.02,10,83
FWx Chris Creek,2018-11-13 23:00,6,98,1.02,12,40
FWx Chris Creek,2018-11-14 0:00,6.2,98,2.03,10,59
FWx Chris Creek,2018-11-14 1:00,5,98,1.27,7,155
FWx Chris Creek,2018-11-14 2:00,4.9,98,3.81,8,86
FWx Chris Creek,2018-11-14 3:00,6.2,99,4.57,10,114
FWx Chris Creek,2018-11-14 4:00,6.4,99,2.79,12,45
FWx Chris Creek,2018-11-14 5:00,7.9,99,2.29,27,170
FWx Chris Creek,2018-11-14 6:00,8.9,94,2.54,36,210
FWx Chris Creek,2018-11-14 7:00,8.9,93,4.06,44,213
FWx Chris Creek,2018-11-14 8:00,8.7,94,2.54,50,224
FWx Chris Creek,2018-11-14 9:00,9.4,87,0.76,52,242
FWx Chris Creek,2018-11-14 10:00,9.4,87,0,46,235
FWx Chris Creek,2018-11-14 11:00,9.6,80,0,37,241
FWx Chris Creek,2018-11-14 12:00,10.3,76,0.25,33,250
FWx Chris Creek,2018-11-14 13:00,10,77,0,33,261
FWx Chris Creek,2018-11-14 14:00,9.5,75,0,33,258
FWx Chris Creek,2018-11-14 15:00,9.4,79,0,19,246
FWx Chris Creek,2018-11-14 16:00,8.7,86,0,16,252
FWx Chris Creek,2018-11-14 17:00,6.7,94,0,15,57
FWx Chris Creek,2018-11-14 18:00,5.5,95,0,12,13
FWx Chris Creek,2018-11-14 19:00,4.4,96,0,10,324
FWx Chris Creek,2018-11-14 20:00,4.4,97,0,11,38
FWx Chris Creek,2018-11-14 21:00,4.3,96,0,6,50
FWx Chris Creek,2018-11-14 22:00,3.1,95,0,10,59
FWx Chris Creek,2018-11-14 23:00,4.2,97,0,7,58
FWx Chris Creek,2018-11-15 0:00,4.4,97,0,6,75
FWx Chris Creek,2018-11-15 1:00,5,98,0,6,339
FWx Chris Creek,2018-11-15 2:00,5.4,97,0,5,344
FWx Chris Creek,2018-11-15 3:00,5.5,97,0,5,54
FWx Chris Creek,2018-11-15 4:00,5.5,97,0,6,75
FWx Chris Creek,2018-11-15 5:00,5.4,97,0,5,59
FWx Chris Creek,2018-11-15 6:00,6.2,95,0,6,192
FWx Chris Creek,2018-11-15 7:00,6.5,97,0,7,145
FWx Chris Creek,2018-11-15 8:00,6.7,97,0,9,172
FWx Chris Creek,2018-11-15 9:00,7,96,0,16,171
FWx Chris Creek,2018-11-15 10:00,7.3,94,0.25,33,216
FWx Chris Creek,2018-11-15 11:00,7.4,93,0,34,215
FWx Chris Creek,2018-11-15 12:00,7.8,91,0,30,207
FWx Chris Creek,2018-11-15 13:00,7.9,90,0,38,212
FWx Chris Creek,2018-11-15 14:00,8.7,85,0,38,215
FWx Chris Creek,2018-11-15 15:00,8.5,88,0,32,212
FWx Chris Creek,2018-11-15 16:00,8.6,89,0,32,217
FWx Chris Creek,2018-11-15 17:00,8.7,89,0,34,231
FWx Chris Creek,2018-11-15 18:00,8.2,94,0,21,198
FWx Chris Creek,2018-11-15 19:00,8.6,95,0,14,229
FWx Chris Creek,2018-11-15 20:00,9.2,96,0,18,259
FWx Chris Creek,2018-11-15 21:00,9.6,97,0,25,288
FWx Chris Creek,2018-11-15 22:00,9.7,97,0,25,290
FWx Chris Creek,2018-11-15 23:00,9.5,98,0.25,22,287
FWx Chris Creek,2018-11-16 0:00,9.4,98,0,20,278
FWx Chris Creek,2018-11-16 1:00,9.2,98,0,10,227
FWx Chris Creek,2018-11-16 2:00,8.9,98,0,10,258
FWx Chris Creek,2018-11-16 3:00,8.5,98,0,5,193
FWx Chris Creek,2018-11-16 4:00,7.8,98,0.51,4,216
FWx Chris Creek,2018-11-16 5:00,7.4,99,0.25,9,134
FWx Chris Creek,2018-11-16 6:00,7.1,99,0,10,141
FWx Chris Creek,2018-11-16 7:00,6.7,99,0,10,50
FWx Chris Creek,2018-11-16 8:00,6.8,98,0,11,338
FWx Chris Creek,2018-11-16 9:00,7.1,92,0,14,43
FWx Chris Creek,2018-11-16 10:00,7.3,90,0,16,35
FWx Chris Creek,2018-11-16 11:00,7.6,88,0,15,358
FWx Chris Creek,2018-11-16 12:00,8.2,87,0,13,191
FWx Chris Creek,2018-11-16 13:00,8.5,78,0,20,61
FWx Chris Creek,2018-11-16 14:00,8.6,76,0.25,24,23
FWx Chris Creek,2018-11-16 15:00,8.5,76,0,21,28
FWx Chris Creek,2018-11-16 16:00,8.4,76,0,19,19
FWx Chris Creek,2018-11-16 17:00,4.1,90,0,10,18
FWx Chris Creek,2018-11-16 18:00,2.2,96,0,5,334
FWx Chris Creek,2018-11-16 19:00,1.3,97,0,5,348
FWx Chris Creek,2018-11-16 20:00,2.5,96,0,12,289
FWx Chris Creek,2018-11-16 21:00,2.5,93,0,14,290
FWx Chris Creek,2018-11-16 22:00,1.8,93,0,12,355
FWx Chris Creek,2018-11-16 23:00,1.2,94,0,13,260
FWx Chris Creek,2018-11-17 0:00,1,94,0,8,54
FWx Chris Creek,2018-11-17 1:00,0.5,93,0,14,246
FWx Chris Creek,2018-11-17 2:00,1.8,84,0,15,325
FWx Chris Creek,2018-11-17 3:00,1.5,86,0,14,274
FWx Chris Creek,2018-11-17 4:00,0.8,89,0,16,321
FWx Chris Creek,2018-11-17 5:00,-0.3,92,0,12,255
FWx Chris Creek,2018-11-17 6:00,1.5,78,0,21,59
