trip,site,sample_type,sample,dt_sampled,fillStage_cm,analyte,result
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,TOCeq_ppm,5.137
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,DOCeq_ppm,4
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC254_Abs.m,9.756
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC436_Abs.m,0.199
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,NPOC_ppm,6.454
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,Turbid.FTUeq,1.634
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,NO3.Neq_ppm,0.098
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,TOCeq_ppm,5.119
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,DOCeq_ppm,3.927
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC254_Abs.m,9.579
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC436_Abs.m,0.183
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,NPOC_ppm,6.454
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,Turbid.FTUeq,1.024
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,NO3.Neq_ppm,0.079
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,TOCeq_ppm,5.041
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,DOCeq_ppm,3.968
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC254_Abs.m,9.678
16,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,SAC436_Abs.m,0.202
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NPOC_ppm,16.73
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,Turbid.FTUeq,0
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NO3.Neq_ppm,0.817
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,TOCeq_ppm,19.721
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,DOCeq_ppm,16.57
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC254_Abs.m,40.414
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC436_Abs.m,0.611
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NPOC_ppm,16.73
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,Turbid.FTUeq,0
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NO3.Neq_ppm,0.723
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,TOCeq_ppm,20.649
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,DOCeq_ppm,17.373
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC254_Abs.m,42.374
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC436_Abs.m,0.627
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NPOC_ppm,16.73
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,Turbid.FTUeq,0
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,NO3.Neq_ppm,NaN
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,TOCeq_ppm,20.626
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,DOCeq_ppm,17.301
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC254_Abs.m,42.197
16,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,SAC436_Abs.m,0.628
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NPOC_ppm,8.646
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,Turbid.FTUeq,0
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NO3.Neq_ppm,0.115
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,TOCeq_ppm,6.098
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,DOCeq_ppm,5.298
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC254_Abs.m,12.921
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC436_Abs.m,0.221
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NPOC_ppm,8.646
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,Turbid.FTUeq,0
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NO3.Neq_ppm,0.058
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,TOCeq_ppm,4.901
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,DOCeq_ppm,4.287
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC254_Abs.m,10.456
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC436_Abs.m,0.204
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NPOC_ppm,8.646
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,Turbid.FTUeq,0
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,NO3.Neq_ppm,0
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,TOCeq_ppm,4.787
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,DOCeq_ppm,4.248
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC254_Abs.m,10.36
16,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,SAC436_Abs.m,0.225
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NPOC_ppm,7.188
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,Turbid.FTUeq,0
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NO3.Neq_ppm,0.176
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,TOCeq_ppm,7.809
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,DOCeq_ppm,6.683
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC254_Abs.m,16.299
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC436_Abs.m,0.28
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NPOC_ppm,7.188
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,Turbid.FTUeq,0
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NO3.Neq_ppm,0.184
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,TOCeq_ppm,8.025
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,DOCeq_ppm,6.9
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC254_Abs.m,16.829
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC436_Abs.m,0.29
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NPOC_ppm,7.188
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,Turbid.FTUeq,0
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,NO3.Neq_ppm,0.189
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,TOCeq_ppm,8.066
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,DOCeq_ppm,6.898
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC254_Abs.m,16.825
16,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,SAC436_Abs.m,0.276
16,West-Leech,Rack,L1,NA,23,NPOC_ppm,9.442
16,West-Leech,Rack,L1,NA,23,Turbid.FTUeq,2.058
16,West-Leech,Rack,L1,NA,23,NO3.Neq_ppm,0.367
16,West-Leech,Rack,L1,NA,23,TOCeq_ppm,12.182
16,West-Leech,Rack,L1,NA,23,DOCeq_ppm,9.483
16,West-Leech,Rack,L1,NA,23,SAC254_Abs.m,23.129
16,West-Leech,Rack,L1,NA,23,SAC436_Abs.m,0.413
16,West-Leech,Rack,L1,NA,23,NPOC_ppm,9.442
16,West-Leech,Rack,L1,NA,23,Turbid.FTUeq,1.728
16,West-Leech,Rack,L1,NA,23,NO3.Neq_ppm,0.408
16,West-Leech,Rack,L1,NA,23,TOCeq_ppm,12.393
16,West-Leech,Rack,L1,NA,23,DOCeq_ppm,9.644
16,West-Leech,Rack,L1,NA,23,SAC254_Abs.m,23.522
16,West-Leech,Rack,L1,NA,23,SAC436_Abs.m,0.413
16,West-Leech,Rack,L1,NA,23,NPOC_ppm,9.442
16,West-Leech,Rack,L1,NA,23,Turbid.FTUeq,2.325
16,West-Leech,Rack,L1,NA,23,NO3.Neq_ppm,0.389
16,West-Leech,Rack,L1,NA,23,TOCeq_ppm,12.539
16,West-Leech,Rack,L1,NA,23,DOCeq_ppm,9.709
16,West-Leech,Rack,L1,NA,23,SAC254_Abs.m,23.68
16,West-Leech,Rack,L1,NA,23,SAC436_Abs.m,0.443
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NPOC_ppm,7.625
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,Turbid.FTUeq,0
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NO3.Neq_ppm,0.145
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,TOCeq_ppm,7.472
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,DOCeq_ppm,6.27
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC254_Abs.m,15.292
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC436_Abs.m,0.275
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NPOC_ppm,7.625
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,Turbid.FTUeq,0
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NO3.Neq_ppm,0.148
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,TOCeq_ppm,7.055
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,DOCeq_ppm,6.001
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC254_Abs.m,14.637
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC436_Abs.m,0.258
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NPOC_ppm,7.625
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,Turbid.FTUeq,0
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,NO3.Neq_ppm,0.133
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,TOCeq_ppm,6.992
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,DOCeq_ppm,6.003
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC254_Abs.m,14.642
16,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,SAC436_Abs.m,0.258
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.526
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.134
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.01
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.976
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.575
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.261
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.526
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.114
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.965
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.981
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.587
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.267
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.526
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.135
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.939
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.991
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.613
16,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.273
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.61
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.143
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.037
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.955
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.524
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.249
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.61
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.125
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.037
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.971
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.564
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.253
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.61
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.143
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.965
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,DOCeq_ppm,6.018
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.678
16,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.272
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.527
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.131
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.013
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.958
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.532
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.25
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.527
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.112
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.032
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.996
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.625
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.273
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.527
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.136
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.03
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.987
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.602
16,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.267
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.536
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.136
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.075
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,DOCeq_ppm,6.005
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.647
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.273
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.536
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.121
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.994
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.962
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.54
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.261
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.536
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.131
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.928
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.99
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.611
16,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.274
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.503
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.144
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.046
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.977
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.579
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.268
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.503
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.129
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,TOCeq_ppm,7.051
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.965
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.549
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.265
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NPOC_ppm,7.503
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,Turbid.FTUeq,0
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,NO3.Neq_ppm,0.133
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,TOCeq_ppm,6.958
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,DOCeq_ppm,5.978
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC254_Abs.m,14.581
16,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,SAC436_Abs.m,0.261
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,NPOC_ppm,9.342
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,Turbid.FTUeq,0
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,NO3.Neq_ppm,0.607
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,TOCeq_ppm,14.281
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,DOCeq_ppm,11.575
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,SAC254_Abs.m,28.232
17,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,SAC436_Abs.m,0.47
17,Leech-head,Rack,L1,NA,98,NPOC_ppm,7.903
17,Leech-head,Rack,L1,NA,98,Turbid.FTUeq,0
17,Leech-head,Rack,L1,NA,98,NO3.Neq_ppm,0.526
17,Leech-head,Rack,L1,NA,98,TOCeq_ppm,12.899
17,Leech-head,Rack,L1,NA,98,DOCeq_ppm,10.487
17,Leech-head,Rack,L1,NA,98,SAC254_Abs.m,25.577
17,Leech-head,Rack,L1,NA,98,SAC436_Abs.m,0.409
17,Leech-head,Rack,L2,NA,117,NPOC_ppm,9.808
17,Leech-head,Rack,L2,NA,117,Turbid.FTUeq,0.723
17,Leech-head,Rack,L2,NA,117,NO3.Neq_ppm,1.009
17,Leech-head,Rack,L2,NA,117,TOCeq_ppm,17.429
17,Leech-head,Rack,L2,NA,117,DOCeq_ppm,14.17
17,Leech-head,Rack,L2,NA,117,SAC254_Abs.m,34.56
17,Leech-head,Rack,L2,NA,117,SAC436_Abs.m,0.544
17,Leech-head,Rack,L3,NA,131,NPOC_ppm,10.57
17,Leech-head,Rack,L3,NA,131,Turbid.FTUeq,0.396
17,Leech-head,Rack,L3,NA,131,NO3.Neq_ppm,0.847
17,Leech-head,Rack,L3,NA,131,TOCeq_ppm,17.78
17,Leech-head,Rack,L3,NA,131,DOCeq_ppm,14.338
17,Leech-head,Rack,L3,NA,131,SAC254_Abs.m,34.972
17,Leech-head,Rack,L3,NA,131,SAC436_Abs.m,0.574
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,NPOC_ppm,8.292
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,Turbid.FTUeq,0
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,NO3.Neq_ppm,0.5
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,TOCeq_ppm,13.428
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,DOCeq_ppm,10.945
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,SAC254_Abs.m,26.694
17,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,SAC436_Abs.m,0.44
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,NPOC_ppm,9.693
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,Turbid.FTUeq,0
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,NO3.Neq_ppm,0.683
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,TOCeq_ppm,18.114
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,DOCeq_ppm,14.536
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,SAC254_Abs.m,35.454
17,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,SAC436_Abs.m,0.552
17,Weeks-out,Rack,L1,NA,43,NPOC_ppm,14.47
17,Weeks-out,Rack,L1,NA,43,Turbid.FTUeq,1.803
17,Weeks-out,Rack,L1,NA,43,NO3.Neq_ppm,NaN
17,Weeks-out,Rack,L1,NA,43,TOCeq_ppm,NaN
17,Weeks-out,Rack,L1,NA,43,DOCeq_ppm,NaN
17,Weeks-out,Rack,L1,NA,43,SAC254_Abs.m,NaN
17,Weeks-out,Rack,L1,NA,43,SAC436_Abs.m,0.849
17,Weeks-out,Rack,L2,NA,58,NPOC_ppm,15.03
17,Weeks-out,Rack,L2,NA,58,Turbid.FTUeq,1.365
17,Weeks-out,Rack,L2,NA,58,NO3.Neq_ppm,NaN
17,Weeks-out,Rack,L2,NA,58,TOCeq_ppm,NaN
17,Weeks-out,Rack,L2,NA,58,DOCeq_ppm,NaN
17,Weeks-out,Rack,L2,NA,58,SAC254_Abs.m,NaN
17,Weeks-out,Rack,L2,NA,58,SAC436_Abs.m,0.863
17,Weeks-out,Rack,L3,NA,71,NPOC_ppm,16.12
17,Weeks-out,Rack,L3,NA,71,Turbid.FTUeq,1.517
17,Weeks-out,Rack,L3,NA,71,NO3.Neq_ppm,NaN
17,Weeks-out,Rack,L3,NA,71,TOCeq_ppm,NaN
17,Weeks-out,Rack,L3,NA,71,DOCeq_ppm,NaN
17,Weeks-out,Rack,L3,NA,71,SAC254_Abs.m,NaN
17,Weeks-out,Rack,L3,NA,71,SAC436_Abs.m,0.839
17,Weeks-out,Grab,Grab,2019-10-24T16:54:00Z,NA,NPOC_ppm,9.745
